COMPANY CODE,BUSINESS AREA,CREDIT CONTROL AREA,CUSTOMER,BRANCH,BRANCH NAME,CUSTOMER NAME,DOCUMENT TYPE,DOCUMENT NUMBER,BILLING DOCUMENT,REFERENCE KEY 2,REFERENCE KEY 3,ISSUED DATE,NET DUE DATE,TERMS OF PAYMENT,DUE DAYS,AMOUNT,CLEARING,COMMITTED,BALANCE,CUR.,CREDIT LIMIT,TEXT,NOT OVERDUE,1 TO 30 DD,31 TO 60 DD,> TO 60 - DD,DOC.TYPE,DIVISION,DAYS LATE AT THE END OF THE MONTH,PAYMENTS AND CREDIT NOTES,EMAIL,COMPANY CODE2,# DOCUMENT,CODE
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002446,502023680,0,0,19/05/2025,18/07/2025,0,91,2705.85,0,0,2705.85,TTD,1900000,0,0,0,0,2705.85,Invoice,Aggregates,105,0,jplconcretedivision@gmail.com,RML,502023680,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002462,502123138,0,0,27/05/2025,26/07/2025,0,83,54370.8,0,0,54370.8,TTD,1900000,0,0,0,0,54370.8,Invoice,Aggregates,97,0,jplconcretedivision@gmail.com,RML,502123138,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002463,502123139,0,0,27/05/2025,26/07/2025,0,83,27770.4,0,0,27770.4,TTD,1900000,0,0,0,0,27770.4,Invoice,Aggregates,97,0,jplconcretedivision@gmail.com,RML,502123139,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002513,502012842,0,0,17/05/2025,16/07/2025,0,93,8586.9,0,0,8586.9,TTD,1900000,0,0,0,0,8586.9,Invoice,Aggregates,107,0,jplconcretedivision@gmail.com,RML,502012842,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002522,502041654,0,0,20/05/2025,19/07/2025,0,90,5112.45,0,0,5112.45,TTD,1900000,0,0,0,0,5112.45,Invoice,Aggregates,104,0,jplconcretedivision@gmail.com,RML,502041654,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002533,502065761,0,0,22/05/2025,21/07/2025,0,88,68853.6,0,0,68853.6,TTD,1900000,0,0,0,0,68853.6,Invoice,Aggregates,102,0,jplconcretedivision@gmail.com,RML,502065761,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002534,502065763,0,0,22/05/2025,21/07/2025,0,88,21823.2,0,0,21823.2,TTD,1900000,0,0,0,0,21823.2,Invoice,Aggregates,102,0,jplconcretedivision@gmail.com,RML,502065763,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002578,502198402,0,0,3/06/2025,2/08/2025,0,76,10224.9,0,0,10224.9,TTD,1900000,0,0,0,0,10224.9,Invoice,Aggregates,90,0,jplconcretedivision@gmail.com,RML,502198402,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002623,502135084,0,0,28/05/2025,27/07/2025,0,82,10735.2,0,0,10735.2,TTD,1900000,0,0,0,0,10735.2,Invoice,Aggregates,96,0,jplconcretedivision@gmail.com,RML,502135084,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002624,502135085,0,0,28/05/2025,27/07/2025,0,82,18751.95,0,0,18751.95,TTD,1900000,0,0,0,0,18751.95,Invoice,Aggregates,96,0,jplconcretedivision@gmail.com,RML,502135085,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400002625,502135087,0,0,28/05/2025,27/07/2025,0,82,26066.25,0,0,26066.25,TTD,1900000,0,0,0,0,26066.25,Invoice,Aggregates,96,0,jplconcretedivision@gmail.com,RML,502135087,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400003163,502599207,0,0,11/07/2025,9/09/2025,0,38,43334.55,0,0,43334.55,TTD,1900000,0,0,0,43334.55,0,Invoice,Aggregates,52,0,jplconcretedivision@gmail.com,RML,502599207,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400003221,502559527,0,0,8/07/2025,6/09/2025,0,41,48654.9,0,0,48654.9,TTD,1900000,0,0,0,48654.9,0,Invoice,Aggregates,55,0,jplconcretedivision@gmail.com,RML,502559527,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400003222,502572392,0,0,9/07/2025,7/09/2025,0,40,10656.45,0,0,10656.45,TTD,1900000,0,0,0,10656.45,0,Invoice,Aggregates,54,0,jplconcretedivision@gmail.com,RML,502572392,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400003519,502617350,0,0,14/07/2025,12/09/2025,0,35,25137,0,0,25137,TTD,1900000,0,0,0,25137,0,Invoice,Aggregates,49,0,jplconcretedivision@gmail.com,RML,502617350,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400003632,502545696,0,0,7/07/2025,5/09/2025,0,42,19344.15,0,0,19344.15,TTD,1900000,0,0,0,19344.15,0,Invoice,Aggregates,56,0,jplconcretedivision@gmail.com,RML,502545696,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004188,503297062,0,0,18/09/2025,17/11/2025,0,-31,45256.05,0,0,45256.05,TTD,1900000,0,45256.05,0,0,0,Invoice,Aggregates,-17,0,jplconcretedivision@gmail.com,RML,503297062,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004323,503309093,0,0,19/09/2025,18/11/2025,0,-32,29342.25,0,0,29342.25,TTD,1900000,0,29342.25,0,0,0,Invoice,Aggregates,-18,0,jplconcretedivision@gmail.com,RML,503309093,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004602,503328041,0,0,22/09/2025,21/11/2025,0,-35,2831.85,0,0,2831.85,TTD,1900000,0,2831.85,0,0,0,Invoice,Aggregates,-21,0,jplconcretedivision@gmail.com,RML,503328041,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004603,503328043,0,0,22/09/2025,21/11/2025,0,-35,6901.65,0,0,6901.65,TTD,1900000,0,6901.65,0,0,0,Invoice,Aggregates,-21,0,jplconcretedivision@gmail.com,RML,503328043,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004611,503377656,0,0,26/09/2025,25/11/2025,0,-39,5112.45,0,0,5112.45,TTD,1900000,0,5112.45,0,0,0,Invoice,Aggregates,-25,0,jplconcretedivision@gmail.com,RML,503377656,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004708,503340275,0,0,23/09/2025,22/11/2025,0,-36,34848.45,0,0,34848.45,TTD,1900000,0,34848.45,0,0,0,Invoice,Aggregates,-22,0,jplconcretedivision@gmail.com,RML,503340275,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004718,503452290,0,0,3/10/2025,2/12/2025,0,-46,5575.5,0,0,5575.5,TTD,1900000,0,5575.5,0,0,0,Invoice,Aggregates,-32,0,jplconcretedivision@gmail.com,RML,503452290,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004724,503559403,0,0,14/10/2025,13/12/2025,0,-57,2869.65,0,0,2869.65,TTD,1900000,0,2869.65,0,0,0,Invoice,Aggregates,-43,0,jplconcretedivision@gmail.com,RML,503559403,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004725,503559406,0,0,14/10/2025,13/12/2025,0,-57,43989.75,0,0,43989.75,TTD,1900000,0,43989.75,0,0,0,Invoice,Aggregates,-43,0,jplconcretedivision@gmail.com,RML,503559406,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004824,503439001,0,0,2/10/2025,1/12/2025,0,-45,27452.25,0,0,27452.25,TTD,1900000,0,27452.25,0,0,0,Invoice,Aggregates,-31,0,jplconcretedivision@gmail.com,RML,503439001,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004913,503412563,0,0,30/09/2025,29/11/2025,0,-43,44355.15,0,0,44355.15,TTD,1900000,0,44355.15,0,0,0,Invoice,Aggregates,-29,0,jplconcretedivision@gmail.com,RML,503412563,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400004958,503572041,0,0,15/10/2025,14/12/2025,0,-58,29628.9,0,0,29628.9,TTD,1900000,0,29628.9,0,0,0,Invoice,Aggregates,-44,0,jplconcretedivision@gmail.com,RML,503572041,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400005011,503528542,0,0,10/10/2025,9/12/2025,0,-53,63330.75,0,0,63330.75,TTD,1900000,0,63330.75,0,0,0,Invoice,Aggregates,-39,0,jplconcretedivision@gmail.com,RML,503528542,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400005012,503539748,0,0,13/10/2025,12/12/2025,0,-56,12077.1,0,0,12077.1,TTD,1900000,0,12077.1,0,0,0,Invoice,Aggregates,-42,0,jplconcretedivision@gmail.com,RML,503539748,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,RV,3400005201,503366701,0,0,25/09/2025,24/11/2025,0,-38,31049.55,0,0,31049.55,TTD,1900000,0,31049.55,0,0,0,Invoice,Aggregates,-24,0,jplconcretedivision@gmail.com,RML,503366701,7109
7803,1004,TT01,51043521,67067419,Z060 JUNIO,Junior Sammy Contractors Limited,DZ,9000001808,0,OTHER,20251015/3236/,16/10/2025,15/10/2025,0,0,-78750,0,0,-78750,TTD,1900000,PO# JSCL-MISC-5072,0,0,0,0,Payment,Aggregates,16,-78750,jplconcretedivision@gmail.com,RML,9000001808,7109
7802,1002,TT00,51043522,67067420,Z007 JUSAM,Jusamco Pavers Limited,DZ,9000017926,0,RBL01,20250910/5335/,11/09/2025,10/09/2025,0,0,-36067.5,-33851.93,0,-2215.57,TTD,20000,PO#JPL-TCL-001,0,0,0,0,Payment,Cement,51,-2215.57,jplconcretedivision@gmail.com,TCL,9000017926,6028
7802,1002,TT00,51043522,67067420,Z007 JUSAM,Jusamco Pavers Limited,DZ,9000018072,0,RBL01,20250911/5349/,11/09/2025,11/09/2025,0,0,-36067.5,-35268.86,0,-798.64,TTD,20000,OR# 503214630,0,0,0,0,Payment,Cement,50,-798.64,jplconcretedivision@gmail.com,TCL,9000018072,6028
7802,1002,TT00,51048629,67082776,ZCON JV ENERGY,JV Energy Services Limited,DZ,9000004930,0,0,0,7/03/2025,7/03/2025,0,0,-1658.25,-1654.63,0,-3.62,TTD,0,OVERDUE BALANCE- 2023,0,0,0,0,Payment,Cement,238,-3.62,amy_boodoo@yahoo.com,TCL,9000004930,2361
7802,1002,TT00,51043530,67067428,Z007 K.A.,K.A. Yadali & Sons Sawmill &,RV,3400028763,503565883,0,0,15/10/2025,22/10/2025,0,-5,6446.08,0,0,6446.08,TTD,27080,0,6446.08,0,0,0,Invoice,Cement,9,0,k.a.yadaliandsons@outlook.com,TCL,503565883,6380
7802,1002,TT00,51043530,67067428,Z007 K.A.,K.A. Yadali & Sons Sawmill &,DZ,9000018780,0,RBL01,20251001/4606/,1/10/2025,1/10/2025,0,0,-16346.89,-16178.4,0,-168.49,TTD,27080,PO#342,0,0,0,0,Payment,Cement,30,-168.49,k.a.yadaliandsons@outlook.com,TCL,9000018780,6380
7802,1002,TT00,51043530,67067428,Z007 K.A.,K.A. Yadali & Sons Sawmill &,DZ,9000020019,0,FCZ01,20251015/4056/,15/10/2025,15/10/2025,0,0,-6446.08,0,0,-6446.08,TTD,27080,PO#344,0,0,0,0,Payment,Cement,16,-6446.08,k.a.yadaliandsons@outlook.com,TCL,9000020019,6380
7802,1002,TT00,51043531,67067429,Z007 K.N.S,K.N.S Import & Distributing Co.,DG,3000082773,503459246,0,0,5/10/2025,5/10/2025,0,12,-58.58,0,0,-58.58,TTD,95000,0,0,0,0,0,Credit Note,Cement,26,-58.58,prakpart@yahoo.com,TCL,503459246,5299
7802,1002,TT00,51043531,67067429,Z007 K.N.S,K.N.S Import & Distributing Co.,DZ,9000014118,0,TRANSFER,0,2/06/2025,2/06/2025,0,0,-16402.05,-15522.03,0,-880.02,TTD,95000,"1-6455-PO# 10-MAY-25 - INVS# 501931482, 5019316",0,0,0,0,Payment,Cement,151,-880.02,prakpart@yahoo.com,TCL,9000014118,5299
7802,1002,TT00,51043531,67067429,Z007 K.N.S,K.N.S Import & Distributing Co.,DZ,9000018913,0,TRANSFER,0,18/06/2025,18/06/2025,0,0,-2400.7,0,0,-2400.7,TTD,95000,1-1-BAL ON PO# 02-JUN-25 - INV# 502178678,0,0,0,0,Payment,Cement,135,-2400.7,prakpart@yahoo.com,TCL,9000018913,5299
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DG,3000059587,502660941,0,0,17/07/2025,17/07/2025,0,92,-9624.99,0,0,-9624.99,TTD,107000,0,0,0,0,0,Credit Note,Cement,106,-9624.99,office.k.shardware@gmail.com,TCL,502660941,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DG,3000066949,502880979,0,0,8/08/2025,8/08/2025,0,70,-396.03,0,0,-396.03,TTD,107000,0,0,0,0,0,Credit Note,Cement,84,-396.03,office.k.shardware@gmail.com,TCL,502880979,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DG,3000075785,503245152,0,0,15/09/2025,15/09/2025,0,32,-117.97,0,0,-117.97,TTD,107000,0,0,0,0,0,Credit Note,Cement,46,-117.97,office.k.shardware@gmail.com,TCL,503245152,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DG,3000080700,503364899,0,0,25/09/2025,25/09/2025,0,22,-56.58,0,0,-56.58,TTD,107000,0,0,0,0,0,Credit Note,Cement,36,-56.58,office.k.shardware@gmail.com,TCL,503364899,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,RV,3400027063,503571992,0,0,15/10/2025,22/10/2025,0,-5,19801.69,0,0,19801.69,TTD,107000,0,19801.69,0,0,0,Invoice,Cement,9,0,office.k.shardware@gmail.com,TCL,503571992,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,RV,3400027064,503571994,0,0,15/10/2025,22/10/2025,0,-5,17189.55,0,0,17189.55,TTD,107000,0,17189.55,0,0,0,Invoice,Cement,9,0,office.k.shardware@gmail.com,TCL,503571994,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,RV,3400028129,503524379,0,0,10/10/2025,17/10/2025,0,0,15841.35,0,0,15841.35,TTD,107000,0,15841.35,0,0,0,Invoice,Cement,14,0,office.k.shardware@gmail.com,TCL,503524379,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,RV,3400028130,503524385,0,0,10/10/2025,17/10/2025,0,0,21486.94,0,0,21486.94,TTD,107000,0,21486.94,0,0,0,Invoice,Cement,14,0,office.k.shardware@gmail.com,TCL,503524385,1704
7802,1009,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,RV,3400028520,503537243,0,0,13/10/2025,20/10/2025,0,-3,1350,0,0,1350,TTD,107000,0,1350,0,0,0,Invoice,Commercialization,11,0,office.k.shardware@gmail.com,TCL,503537243,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,RV,3400028663,503577421,0,0,16/10/2025,23/10/2025,0,-6,21486.94,0,0,21486.94,TTD,107000,0,21486.94,0,0,0,Invoice,Cement,8,0,office.k.shardware@gmail.com,TCL,503577421,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,RV,3400028664,503577422,0,0,16/10/2025,23/10/2025,0,-6,15841.35,0,0,15841.35,TTD,107000,0,15841.35,0,0,0,Invoice,Cement,8,0,office.k.shardware@gmail.com,TCL,503577422,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DZ,9000002691,0,FCZ01,20250215/4222/,15/02/2025,15/02/2025,0,0,-38591,-38587.5,0,-3.5,TTD,107000,PO#1313,0,0,0,0,Payment,Cement,258,-3.5,office.k.shardware@gmail.com,TCL,9000002691,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DZ,9000003477,0,FCZ01,20250224/4217/,24/02/2025,24/02/2025,0,0,-33314.4,-33311.25,0,-3.15,TTD,107000,PO#1310,0,0,0,0,Payment,Cement,249,-3.15,office.k.shardware@gmail.com,TCL,9000003477,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DZ,9000003827,0,OTHER,1876/1644/0000/0,15/02/2025,15/02/2025,0,0,-10000,-9995.1,0,-4.9,TTD,107000,PO#1314,0,0,0,0,Payment,Cement,258,-4.9,office.k.shardware@gmail.com,TCL,9000003827,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DZ,9000003980,0,FCZ01,20250221/4220/,21/02/2025,21/02/2025,0,0,-33314.4,-33311.25,0,-3.15,TTD,107000,PO#1311,0,0,0,0,Payment,Cement,252,-3.15,office.k.shardware@gmail.com,TCL,9000003980,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DZ,9000004646,0,FCZ01,20250228/4218/,28/02/2025,28/02/2025,0,0,-36149.4,-36146.25,0,-3.15,TTD,107000,PO#1309,0,0,0,0,Payment,Cement,245,-3.15,office.k.shardware@gmail.com,TCL,9000004646,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DZ,9000008766,0,FCZ01,20250417/4344/,28/04/2025,17/04/2025,0,0,-11625,-8313,0,-3312,TTD,107000,ON ACC.- TOWARDS CONSTRURAMA INV.,0,0,0,0,Payment,Cement,197,-3312,office.k.shardware@gmail.com,TCL,9000008766,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DZ,9000013740,0,FCZ01,20250704/4469/,4/07/2025,4/07/2025,0,0,-15840.36,-7276.29,0,-8564.07,TTD,107000,PO# 1399,0,0,0,0,Payment,Cement,119,-8564.07,office.k.shardware@gmail.com,TCL,9000013740,1704
7802,1002,TT00,51043526,67067424,Z007 CRMA K&S H,K&S Hardware& Plumbing Supplies,DZ,9000013846,0,FCZ01,20250706/4470/,5/07/2025,6/07/2025,0,0,-21149.86,0,0,-21149.86,TTD,107000,PO#1398,0,0,0,0,Payment,Cement,117,-21149.86,office.k.shardware@gmail.com,TCL,9000013846,1704
7803,1003,TT01,51044426,67191778,KALEIDOSCOPE PAINTS.,Kaleidoscope Paints Limited,DZ,9000001566,0,STT01,20250821/2405/,25/08/2025,21/08/2025,0,0,-21623.63,-21333.38,0,-290.25,TTD,0,QT#503001272 MR#111847,0,0,0,0,Payment,Concrete / Ready Mix,71,-290.25,carol.jogie@kplgrouptt.com,RML,9000001566,9804
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400017735,502437860,0,0,26/06/2025,26/07/2025,0,83,33693.98,0,0,33693.98,TTD,600000,0,0,0,0,33693.98,Invoice,Cement,97,0,ajha@kallco.com,TCL,502437860,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400017756,502526828,0,0,4/07/2025,3/08/2025,0,75,31865.4,0,0,31865.4,TTD,600000,0,0,0,0,31865.4,Invoice,Cement,89,0,ajha@kallco.com,TCL,502526828,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400017766,502559427,0,0,8/07/2025,7/08/2025,0,71,32517.45,0,0,32517.45,TTD,600000,0,0,0,0,32517.45,Invoice,Cement,85,0,ajha@kallco.com,TCL,502559427,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400018115,502390293,0,0,23/06/2025,23/07/2025,0,86,28080.68,4289.71,0,23790.97,TTD,600000,0,0,0,0,23790.97,Invoice,Cement,100,0,ajha@kallco.com,TCL,502390293,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400018134,502456839,0,0,28/06/2025,28/07/2025,0,81,25855.2,1984.5,0,23870.7,TTD,600000,0,0,0,0,23870.7,Invoice,Cement,95,0,ajha@kallco.com,TCL,502456839,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400018485,502484623,0,0,1/07/2025,31/07/2025,0,78,30249.45,0,0,30249.45,TTD,600000,0,0,0,0,30249.45,Invoice,Cement,92,0,ajha@kallco.com,TCL,502484623,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400019243,502515591,0,0,3/07/2025,2/08/2025,0,76,29143.8,0,0,29143.8,TTD,600000,0,0,0,0,29143.8,Invoice,Cement,90,0,ajha@kallco.com,TCL,502515591,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400020047,502607179,0,0,12/07/2025,11/08/2025,0,67,35494.2,0,0,35494.2,TTD,600000,0,0,0,0,35494.2,Invoice,Cement,81,0,ajha@kallco.com,TCL,502607179,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400022307,502831314,0,0,2/08/2025,1/09/2025,0,46,30362.85,0,0,30362.85,TTD,600000,0,0,0,30362.85,0,Invoice,Cement,60,0,ajha@kallco.com,TCL,502831314,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400022525,502861204,0,0,5/08/2025,4/09/2025,0,43,35154,0,0,35154,TTD,600000,0,0,0,35154,0,Invoice,Cement,57,0,ajha@kallco.com,TCL,502861204,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400022813,502890078,0,0,8/08/2025,7/09/2025,0,40,26507.25,0,0,26507.25,TTD,600000,0,0,0,26507.25,0,Invoice,Cement,54,0,ajha@kallco.com,TCL,502890078,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400022930,502909553,0,0,11/08/2025,10/09/2025,0,37,32120.55,0,0,32120.55,TTD,600000,0,0,0,32120.55,0,Invoice,Cement,51,0,ajha@kallco.com,TCL,502909553,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400023081,503006264,0,0,21/08/2025,20/09/2025,0,27,33226.2,0,0,33226.2,TTD,600000,0,0,33226.2,0,0,Invoice,Cement,41,0,ajha@kallco.com,TCL,503006264,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400023749,502979137,0,0,19/08/2025,18/09/2025,0,29,25486.65,0,0,25486.65,TTD,600000,0,0,25486.65,0,0,Invoice,Cement,43,0,ajha@kallco.com,TCL,502979137,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400023881,503218441,0,0,11/09/2025,11/10/2025,0,6,29030.4,0,0,29030.4,TTD,600000,0,0,29030.4,0,0,Invoice,Cement,20,0,ajha@kallco.com,TCL,503218441,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400024008,503034786,0,0,23/08/2025,22/09/2025,0,25,27726.3,0,0,27726.3,TTD,600000,0,0,27726.3,0,0,Invoice,Cement,39,0,ajha@kallco.com,TCL,503034786,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400024053,503197867,0,0,9/09/2025,9/10/2025,0,8,38187.45,0,0,38187.45,TTD,600000,0,0,38187.45,0,0,Invoice,Cement,22,0,ajha@kallco.com,TCL,503197867,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400026705,503340780,0,0,23/09/2025,23/10/2025,0,-6,30561.3,0,0,30561.3,TTD,600000,0,30561.3,0,0,0,Invoice,Cement,8,0,ajha@kallco.com,TCL,503340780,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400026716,503428601,0,0,1/10/2025,31/10/2025,0,-14,36628.2,0,0,36628.2,TTD,600000,0,36628.2,0,0,0,Invoice,Cement,0,0,ajha@kallco.com,TCL,503428601,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400027589,503458481,0,0,4/10/2025,3/11/2025,0,-17,29228.85,0,0,29228.85,TTD,600000,0,29228.85,0,0,0,Invoice,Cement,-3,0,ajha@kallco.com,TCL,503458481,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400028106,503490401,0,0,8/10/2025,7/11/2025,0,-21,25061.4,0,0,25061.4,TTD,600000,0,25061.4,0,0,0,Invoice,Cement,-7,0,ajha@kallco.com,TCL,503490401,9975
7802,1002,TT00,51043535,67067433,Z030 KALL..,Kall Co. Ltd,RV,3400028430,503528440,0,0,10/10/2025,9/11/2025,0,-23,29710.8,0,0,29710.8,TTD,600000,0,29710.8,0,0,0,Invoice,Cement,-9,0,ajha@kallco.com,TCL,503528440,9975
7803,1004,TT01,51043535,67071795,Z030 KALL,Kall Co. Ltd,RV,3400004605,503365967,0,0,25/09/2025,25/10/2025,0,-8,23038.88,0,0,23038.88,TTD,500000,0,23038.88,0,0,0,Invoice,Aggregates,6,0,ajha@kallco.com,RML,503365967,9975
7803,1004,TT01,51043535,67071795,Z030 KALL,Kall Co. Ltd,RV,3400004612,503400337,0,0,29/09/2025,29/10/2025,0,-12,9075.15,0,0,9075.15,TTD,500000,0,9075.15,0,0,0,Invoice,Aggregates,2,0,ajha@kallco.com,RML,503400337,9975
7803,1004,TT01,51043535,67071795,Z030 KALL,Kall Co. Ltd,RV,3400004722,503515703,0,0,9/10/2025,8/11/2025,0,-22,100192.05,0,0,100192.05,TTD,500000,0,100192.05,0,0,0,Invoice,Aggregates,-8,0,ajha@kallco.com,RML,503515703,9975
7803,1004,TT01,51043535,67071795,Z030 KALL,Kall Co. Ltd,RV,3400004733,503582396,0,0,16/10/2025,15/11/2025,0,-29,4775.4,0,0,4775.4,TTD,500000,0,4775.4,0,0,0,Invoice,Aggregates,-15,0,ajha@kallco.com,RML,503582396,9975
7803,1004,TT01,51043535,67071795,Z030 KALL,Kall Co. Ltd,RV,3400004806,503340803,0,0,23/09/2025,23/10/2025,0,-6,48554.1,13755.75,0,34798.35,TTD,500000,0,34798.35,0,0,0,Invoice,Aggregates,8,0,ajha@kallco.com,RML,503340803,9975
